Date,Day of the Week,Day of the Week ,Hour,Temperature(�C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(�C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,Rented Bike Count
24/06/2018,Sunday,7,15,31.8,31,3.4,1400,12.5,2.85,0,0,3,0,1,1213
24/06/2018,Sunday,7,16,31.3,32,3.2,1427,12.6,2.38,0,0,3,0,1,1471
24/06/2018,Sunday,7,17,30.9,34,2.5,1640,13.2,1.79,0,0,3,0,1,1754
24/06/2018,Sunday,7,18,29.8,35,3.3,1805,12.6,1.15,0,0,3,0,1,2094
24/06/2018,Sunday,7,19,27.8,41,2.7,1990,13.3,0.45,0,0,3,0,1,2290
24/06/2018,Sunday,7,20,26.1,49,1.9,1960,14.5,0.1,0,0,3,0,1,2387
24/06/2018,Sunday,7,21,24.5,71,1.7,1295,18.8,0,0,0,3,0,1,2153
24/06/2018,Sunday,7,22,23.9,72,0.8,1098,18.5,0,0,0,3,0,1,1801
24/06/2018,Sunday,7,23,23.3,75,2,890,18.6,0,0,0,3,0,1,1329
25/06/2018,Monday,1,0,22.9,79,0.6,715,19,0,0,0,3,0,1,962
25/06/2018,Monday,1,1,22.5,80,1.1,619,18.8,0,0,0,3,0,1,585
25/06/2018,Monday,1,2,22.3,80,0.8,709,18.6,0,0,0,3,0,1,424
25/06/2018,Monday,1,3,22,83,0.5,684,18.9,0,0,0,3,0,1,264
25/06/2018,Monday,1,4,21.8,82,0.7,702,18.5,0,0,0,3,0,1,199
25/06/2018,Monday,1,5,21.5,84,0.3,569,18.6,0,0,0,3,0,1,338
25/06/2018,Monday,1,6,21.3,81,0.7,604,17.8,0.05,0,0,3,0,1,785
25/06/2018,Monday,1,7,22.1,74,0.3,830,17.2,0.37,0,0,3,0,1,1620
25/06/2018,Monday,1,8,23.8,66,0.9,960,17,0.74,0,0,3,0,1,2331
25/06/2018,Monday,1,9,25.4,61,1,1079,17.3,1.28,0,0,3,0,1,1293
25/06/2018,Monday,1,10,26.4,55,0.9,901,16.6,1.16,0,0,3,0,1,878
25/06/2018,Monday,1,11,27.8,46,1.3,912,15.1,1.77,0,0,3,0,1,968
25/06/2018,Monday,1,12,29.8,42,2.1,1220,15.5,2.9,0,0,3,0,1,1039
25/06/2018,Monday,1,13,31.2,36,2,1022,14.3,2.91,0,0,3,0,1,1073
25/06/2018,Monday,1,14,32.3,35,1.8,982,14.8,2.71,0,0,3,0,1,1016
25/06/2018,Monday,1,15,32.7,31,1.7,1243,13.3,2.3,0,0,3,0,1,1184
25/06/2018,Monday,1,16,32.2,39,2.8,928,16.4,1.74,0,0,3,0,1,1407
25/06/2018,Monday,1,17,31.5,42,2.3,990,17,1.36,0,0,3,0,1,2008
25/06/2018,Monday,1,18,30.7,43,1.6,931,16.6,0.74,0,0,3,0,1,3238
25/06/2018,Monday,1,19,29.8,45,1.5,956,16.5,0.32,0,0,3,0,1,2779
25/06/2018,Monday,1,20,28.8,54,1.1,964,18.5,0.09,0,0,3,0,1,2456
25/06/2018,Monday,1,21,27.9,55,0.5,1083,18,0,0,0,3,0,1,2372
25/06/2018,Monday,1,22,27.4,55,0.3,1001,17.5,0,0,0,3,0,1,2046
25/06/2018,Monday,1,23,27.2,55,0.7,920,17.3,0,0,0,3,0,1,1437
26/06/2018,Tuesday,2,0,26.9,61,1.5,805,18.7,0,0,0,3,0,1,1052
26/06/2018,Tuesday,2,1,26.7,50,1.8,884,15.4,0,0,0,3,0,1,783
26/06/2018,Tuesday,2,2,26.1,51,1.7,760,15.1,0,0,0,3,0,1,524
26/06/2018,Tuesday,2,3,25.4,50,1.1,870,14.2,0,0,0,3,0,1,353
26/06/2018,Tuesday,2,4,24.7,49,1,1293,13.2,0,0,0,3,0,1,143
26/06/2018,Tuesday,2,5,23.7,64,0.9,876,16.4,0,0.1,0,3,0,1,45
26/06/2018,Tuesday,2,6,22.5,83,0.8,537,19.4,0,0.4,0,3,0,1,37
26/06/2018,Tuesday,2,7,21.2,87,0.8,376,18.9,0.03,1.5,0,3,0,1,49
26/06/2018,Tuesday,2,8,20.8,94,1,159,19.7,0.05,3.5,0,3,0,1,53
26/06/2018,Tuesday,2,9,20.3,96,1.1,143,19.6,0.06,6.5,0,3,0,1,19
26/06/2018,Tuesday,2,10,20.3,97,1,103,19.8,0.12,9.5,0,3,0,1,9
26/06/2018,Tuesday,2,11,20.4,97,1.4,129,19.9,0.09,16,0,3,0,1,11
26/06/2018,Tuesday,2,12,20.5,97,1.8,257,20,0.15,5,0,3,0,1,10
26/06/2018,Tuesday,2,13,20.5,97,1.2,338,20,0.11,14.5,0,3,0,1,24
26/06/2018,Tuesday,2,14,21,97,0.7,381,20.4,0.26,2.5,0,3,0,1,26
26/06/2018,Tuesday,2,15,21.5,97,0.6,311,20.9,0.21,4.5,0,3,0,1,65
26/06/2018,Tuesday,2,16,23.3,96,3.4,441,22.6,0.08,1,0,3,0,1,56
26/06/2018,Tuesday,2,17,24,95,5,362,23.1,0.07,2,0,3,0,1,113
26/06/2018,Tuesday,2,18,24.1,95,4.4,261,23.2,0.03,1,0,3,0,1,156
26/06/2018,Tuesday,2,19,24.2,94,4.7,242,23.1,0.03,1.5,0,3,0,1,203
26/06/2018,Tuesday,2,20,24.1,94,4.5,214,23,0,0.5,0,3,0,1,199
26/06/2018,Tuesday,2,21,23.5,94,4.6,227,22.4,0,1.5,0,3,0,1,275
26/06/2018,Tuesday,2,22,22.4,95,4.1,222,21.5,0,0,0,3,0,1,443
26/06/2018,Tuesday,2,23,21.6,89,4.3,698,19.7,0,0,0,3,0,1,552
27/06/2018,Wednesday,3,0,20.5,94,3.7,896,19.4,0,0,0,3,0,1,513
27/06/2018,Wednesday,3,1,20,96,3,182,19.3,0,0.1,0,3,0,1,254
27/06/2018,Wednesday,3,2,19.6,97,2.6,201,19.1,0,0.4,0,3,0,1,164
27/06/2018,Wednesday,3,3,19.4,97,2.9,282,18.9,0,0,0,3,0,1,152
27/06/2018,Wednesday,3,4,19.2,97,1,217,18.7,0,0.5,0,3,0,1,110
27/06/2018,Wednesday,3,5,19.1,97,1.2,402,18.6,0,0,0,3,0,1,162
27/06/2018,Wednesday,3,6,19.2,97,1.5,157,18.7,0,0,0,3,0,1,417
27/06/2018,Wednesday,3,7,19.3,98,1,188,18.9,0.06,0,0,3,0,1,1084
27/06/2018,Wednesday,3,8,19.7,97,1.5,200,19.2,0.25,0,0,3,0,1,1995
27/06/2018,Wednesday,3,9,20,96,1.6,287,19.3,0.39,0,0,3,0,1,1238
27/06/2018,Wednesday,3,10,21.4,85,1.1,596,18.7,1.34,0,0,3,0,1,862
27/06/2018,Wednesday,3,11,23.4,73,1.3,827,18.2,2.38,0,0,3,0,1,1015
27/06/2018,Wednesday,3,12,24.1,73,2.2,992,18.9,2.15,0,0,3,0,1,1145
27/06/2018,Wednesday,3,13,24.9,69,2.2,850,18.8,2.14,0,0,3,0,1,1234
27/06/2018,Wednesday,3,14,24.7,72,2.9,720,19.3,1.45,0,0,3,0,1,1243
27/06/2018,Wednesday,3,15,25.5,68,2.4,638,19.1,1.61,0,0,3,0,1,1362
27/06/2018,Wednesday,3,16,25,74,2.2,578,20,0.52,0,0,3,0,1,1618
27/06/2018,Wednesday,3,17,25.1,70,2.2,796,19.2,0.48,0,0,3,0,1,2115
27/06/2018,Wednesday,3,18,25,69,1.5,1125,18.9,0.52,0,0,3,0,1,3172
27/06/2018,Wednesday,3,19,24.9,70,1.8,1131,19,0.24,0,0,3,0,1,2487
27/06/2018,Wednesday,3,20,24.2,72,1.4,833,18.8,0.03,0,0,3,0,1,2274
27/06/2018,Wednesday,3,21,23.3,71,1.3,1145,17.7,0,0,0,3,0,1,2200
27/06/2018,Wednesday,3,22,22.7,77,2,1099,18.4,0,0,0,3,0,1,1959
27/06/2018,Wednesday,3,23,22.3,83,2.6,490,19.2,0,0,0,3,0,1,980
28/06/2018,Thursday,4,0,22.2,84,1.1,482,19.3,0,0,0,3,0,1,561
28/06/2018,Thursday,4,1,22.2,84,0.3,610,19.3,0,0,0,3,0,1,1068
28/06/2018,Thursday,4,2,22.4,84,0.6,667,19.5,0,0,0,3,0,1,652
28/06/2018,Thursday,4,3,22.4,86,0.6,618,19.9,0,0,0,3,0,1,344
28/06/2018,Thursday,4,4,22.3,88,0.9,298,20.2,0,0,0,3,0,1,233
28/06/2018,Thursday,4,5,22.1,93,0.4,333,20.9,0,0,0,3,0,1,266
28/06/2018,Thursday,4,6,22,90,0.4,373,20.2,0.04,0.1,0,3,0,1,594
28/06/2018,Thursday,4,7,22.7,81,0.4,866,19.2,0.4,0,0,3,0,1,1391
28/06/2018,Thursday,4,8,24.2,73,1,1581,19,0.96,0,0,3,0,1,2288
28/06/2018,Thursday,4,9,24.8,75,1.1,1418,20,0.63,0,0,3,0,1,1246
28/06/2018,Thursday,4,10,25.3,70,0.6,1386,19.4,0.7,0,0,3,0,1,826
28/06/2018,Thursday,4,11,26.5,64,1.8,1806,19.1,1.3,0,0,3,0,1,938
28/06/2018,Thursday,4,12,27,68,2,1863,20.5,1.3,0,0,3,0,1,1158
28/06/2018,Thursday,4,13,27.2,68,1.8,1575,20.7,1.1,0,0,3,0,1,1040
28/06/2018,Thursday,4,14,27.1,72,3,1126,21.6,0.91,0,0,3,0,1,1030
28/06/2018,Thursday,4,15,26.4,76,3.7,1370,21.8,1.01,0,0,3,0,1,1209
28/06/2018,Thursday,4,16,25.2,81,3.6,961,21.6,0.5,0,0,3,0,1,766
28/06/2018,Thursday,4,17,22.2,92,1.2,254,20.8,0.11,4.9,0,3,0,1,65
28/06/2018,Thursday,4,18,20.6,97,0.7,222,20.1,0.14,21.5,0,3,0,1,596
28/06/2018,Thursday,4,19,20.9,97,1,1747,20.3,0.19,0,0,3,0,1,944
28/06/2018,Thursday,4,20,21,96,0.1,1431,20.3,0.02,0,0,3,0,1,1039
28/06/2018,Thursday,4,21,21.3,94,0.3,1314,20.2,0,0,0,3,0,1,1223
28/06/2018,Thursday,4,22,21.6,94,1.1,766,20.5,0,0,0,3,0,1,1239
28/06/2018,Thursday,4,23,21.7,96,0.3,293,21,0,0,0,3,0,1,931
29/06/2018,Friday,5,0,21.9,95,1.9,357,21,0,0,0,3,0,1,470
29/06/2018,Friday,5,1,22,96,0.1,387,21.3,0,0.1,0,3,0,1,460
29/06/2018,Friday,5,2,22.2,96,0.8,269,21.5,0,0.2,0,3,0,1,345
29/06/2018,Friday,5,3,22.3,96,1.2,290,21.6,0,0.1,0,3,0,1,227
29/06/2018,Friday,5,4,22.3,96,0,278,21.6,0,0.1,0,3,0,1,123
29/06/2018,Friday,5,5,22.1,97,0.5,152,21.5,0,1.5,0,3,0,1,133
29/06/2018,Friday,5,6,21.9,97,0.2,190,21.3,0,4.5,0,3,0,1,308
29/06/2018,Friday,5,7,22,97,0.9,269,21.4,0.03,0,0,3,0,1,883
29/06/2018,Friday,5,8,22.2,95,1.6,389,21.3,0.26,0,0,3,0,1,2028
29/06/2018,Friday,5,9,22.9,86,1.7,538,20.4,0.76,0,0,3,0,1,1195
29/06/2018,Friday,5,10,24.4,76,2.1,617,19.8,1.58,0,0,3,0,1,913
29/06/2018,Friday,5,11,24.8,74,1.8,644,19.8,1.41,0,0,3,0,1,956
29/06/2018,Friday,5,12,26.1,67,2.2,758,19.4,2.15,0,0,3,0,1,1168
29/06/2018,Friday,5,13,26.8,65,2,732,19.6,2.37,0,0,3,0,1,1117
29/06/2018,Friday,5,14,27.8,57,2.1,760,18.4,2.62,0,0,3,0,1,1175
29/06/2018,Friday,5,15,28.4,63,2.8,742,20.6,2.47,0,0,3,0,1,1209
29/06/2018,Friday,5,16,29,57,2.3,987,19.6,2.36,0,0,3,0,1,1554
29/06/2018,Friday,5,17,28.5,60,2.6,1014,19.9,1.33,0,0,3,0,1,2099
29/06/2018,Friday,5,18,28.1,60,1.9,959,19.5,1.05,0,0,3,0,1,3113
29/06/2018,Friday,5,19,27.1,64,1.1,829,19.6,0.28,0,0,3,0,1,2602
29/06/2018,Friday,5,20,26.2,70,1.5,792,20.2,0.12,0,0,3,0,1,2339
29/06/2018,Friday,5,21,25.2,75,1.4,644,20.4,0,0,0,3,0,1,2225
29/06/2018,Friday,5,22,24.2,80,1.3,500,20.5,0,0,0,3,0,1,2103
29/06/2018,Friday,5,23,23.5,83,1.4,436,20.4,0,0,0,3,0,1,1552
30/06/2018,Saturday,6,0,23,84,1.9,375,20.1,0,0,0,3,0,1,1275
30/06/2018,Saturday,6,1,22.6,85,0.3,323,19.9,0,0,0,3,0,1,1070
30/06/2018,Saturday,6,2,22.2,88,1,295,20.1,0,0,0,3,0,1,859
30/06/2018,Saturday,6,3,21.9,88,0.9,274,19.8,0,0,0,3,0,1,625
30/06/2018,Saturday,6,4,21.7,93,0.1,244,20.5,0,0,0,3,0,1,382
30/06/2018,Saturday,6,5,21.7,88,0.6,289,19.6,0,0,0,3,0,1,247
30/06/2018,Saturday,6,6,22.1,85,0.5,303,19.4,0.01,0.1,0,3,0,1,310
30/06/2018,Saturday,6,7,22.5,86,0.6,299,20,0.07,0,0,3,0,1,468
30/06/2018,Saturday,6,8,23.4,81,0.5,313,19.9,0.37,0,0,3,0,1,825
30/06/2018,Saturday,6,9,24.2,81,0.9,295,20.7,0.53,0,0,3,0,1,862
30/06/2018,Saturday,6,10,25.1,73,0.9,358,19.9,0.66,0,0,3,0,1,933
30/06/2018,Saturday,6,11,26.4,71,1,430,20.7,1.36,0,0,3,0,1,871
30/06/2018,Saturday,6,12,25.2,94,2.8,166,24.1,0.39,6.4,0,3,0,1,858
30/06/2018,Saturday,6,13,25.6,87,1.7,390,23.2,0.71,3.5,0,3,0,1,1144
30/06/2018,Saturday,6,14,27.5,69,0.5,736,21.2,1.84,0,0,3,0,1,1235
30/06/2018,Saturday,6,15,27.8,71,0.9,733,22,0.93,0,0,3,0,1,1311
30/06/2018,Saturday,6,16,27.9,69,0.5,880,21.6,0.61,0,0,3,0,1,1317
30/06/2018,Saturday,6,17,27.4,75,2.3,616,22.5,0.46,0,0,3,0,1,1291
30/06/2018,Saturday,6,18,27.5,79,0.5,1237,23.5,0.65,0.5,0,3,0,1,306
30/06/2018,Saturday,6,19,24.3,95,0.5,958,23.4,0.11,4,0,3,0,1,481
30/06/2018,Saturday,6,20,24.2,88,0.8,1276,22,0.06,0,0,3,0,1,778
30/06/2018,Saturday,6,21,23.9,84,0.7,1552,21,0,0,0,3,0,1,1005
30/06/2018,Saturday,6,22,23.4,88,0.9,1153,21.2,0,0,0,3,0,1,1107
30/06/2018,Saturday,6,23,22.9,92,0.6,989,21.5,0,0,0,3,0,1,919
01/07/2018,Sunday,7,0,22.6,88,0.2,1259,20.5,0,0,0,3,0,1,865
01/07/2018,Sunday,7,1,22.7,87,0.5,1072,20.4,0,0,0,3,0,1,740
01/07/2018,Sunday,7,2,22.7,87,0.5,1187,20.4,0,0,0,3,0,1,586
01/07/2018,Sunday,7,3,22.7,86,0.7,1455,20.2,0,0,0,3,0,1,368
01/07/2018,Sunday,7,4,22.7,85,0.7,1547,20,0,0,0,3,0,1,211
01/07/2018,Sunday,7,5,22.6,86,0.5,1076,20.1,0,0.1,0,3,0,1,54
01/07/2018,Sunday,7,6,22.3,93,0.6,1262,21.1,0.01,0.4,0,3,0,1,60
01/07/2018,Sunday,7,7,22.1,89,0.5,1617,20.1,0.08,0.5,0,3,0,1,25
01/07/2018,Sunday,7,8,22.1,93,0.5,805,20.9,0.14,1,0,3,0,1,20
01/07/2018,Sunday,7,9,22.1,94,0.9,624,21,0.22,1.5,0,3,0,1,9
01/07/2018,Sunday,7,10,21.6,97,0.5,266,21,0.13,12,0,3,0,1,13
01/07/2018,Sunday,7,11,21.2,97,1.2,105,20.6,0.15,18.5,0,3,0,1,11
01/07/2018,Sunday,7,12,21.1,97,1.2,653,20.5,0.17,7.5,0,3,0,1,9
01/07/2018,Sunday,7,13,21.2,97,1.1,760,20.6,0.2,3.5,0,3,0,1,30
01/07/2018,Sunday,7,14,21.5,97,0.7,1522,20.9,0.29,1,0,3,0,1,14
01/07/2018,Sunday,7,15,21.8,97,0.7,324,21.2,0.14,5.5,0,3,0,1,51
01/07/2018,Sunday,7,16,22.2,97,1.1,1745,21.6,0.25,1,0,3,0,1,41
01/07/2018,Sunday,7,17,22.4,96,0.4,1661,21.7,0.21,1.5,0,3,0,1,25
01/07/2018,Sunday,7,18,22.2,96,1.2,673,21.5,0.09,3.5,0,3,0,1,17
01/07/2018,Sunday,7,19,21.9,96,1.2,509,21.2,0.01,5.5,0,3,0,1,18
01/07/2018,Sunday,7,20,21.9,97,1.1,534,21.3,0,6,0,3,0,1,16
01/07/2018,Sunday,7,21,21.8,97,0.6,692,21.2,0,3.5,0,3,0,1,17
01/07/2018,Sunday,7,22,21.7,97,0.7,540,21.1,0,3.5,0,3,0,1,16
01/07/2018,Sunday,7,23,21.5,97,1.5,523,20.9,0,5,0,3,0,1,15
02/07/2018,Monday,1,0,21.4,97,0.6,680,20.8,0,2.5,0,3,0,1,26
02/07/2018,Monday,1,1,21.3,97,1,1451,20.7,0,3,0,3,0,1,28
02/07/2018,Monday,1,2,21.2,97,0.8,1018,20.6,0,2,0,3,0,1,17
02/07/2018,Monday,1,3,21.1,96,2.4,866,20.4,0,4.5,0,3,0,1,23
02/07/2018,Monday,1,4,20.8,97,1,2000,20.3,0,4,0,3,0,1,58
02/07/2018,Monday,1,5,20.7,97,0.3,2000,20.2,0,0.5,0,3,0,1,28
02/07/2018,Monday,1,6,20.7,97,0.3,1262,20.2,0,1,0,3,0,1,40
02/07/2018,Monday,1,7,20.7,97,0.4,1801,20.2,0,0.5,0,3,0,1,126
02/07/2018,Monday,1,8,20.8,96,0.4,1627,20.1,0.11,1.5,0,3,0,1,104
02/07/2018,Monday,1,9,21,97,1.3,825,20.4,0.14,3,0,3,0,1,128
02/07/2018,Monday,1,10,21.4,97,0.6,563,20.8,0.27,1,0,3,0,1,27
02/07/2018,Monday,1,11,21.7,97,0.5,591,21.1,0.25,8,0,3,0,1,153
02/07/2018,Monday,1,12,22.4,97,1,945,21.8,0.46,0,0,3,0,1,218
02/07/2018,Monday,1,13,22.6,97,0.6,367,22,0.3,0.5,0,3,0,1,304
02/07/2018,Monday,1,14,23.3,96,0.3,434,22.6,0.53,0,0,3,0,1,381
02/07/2018,Monday,1,15,24.2,93,1,590,22.9,0.78,0,0,3,0,1,619
02/07/2018,Monday,1,16,25.2,87,0.9,601,22.8,0.88,0,0,3,0,1,839
02/07/2018,Monday,1,17,25.3,87,0.6,751,22.9,0.49,0,0,3,0,1,861
02/07/2018,Monday,1,18,24.9,87,1.9,1742,22.5,0.25,0,0,3,0,1,832
02/07/2018,Monday,1,19,24.1,93,2.1,1118,22.8,0.23,1.5,0,3,0,1,44
02/07/2018,Monday,1,20,23.5,97,0.1,1814,22.9,0.04,24,0,3,0,1,61
02/07/2018,Monday,1,21,23.4,98,0.4,1038,23,0,1,0,3,0,1,72
02/07/2018,Monday,1,22,23.4,98,0.3,585,23,0,2.5,0,3,0,1,83
02/07/2018,Monday,1,23,23.4,98,0.3,662,23,0,0.5,0,3,0,1,168
03/07/2018,Tuesday,2,0,23.2,98,0.2,927,22.8,0,0.5,0,3,0,1,349
03/07/2018,Tuesday,2,1,23.1,98,0,958,22.7,0,0,0,3,0,1,407
03/07/2018,Tuesday,2,2,23,98,0.1,1026,22.6,0,0,0,3,0,1,354
03/07/2018,Tuesday,2,3,22.8,98,0,1734,22.4,0,0,0,3,0,1,233
03/07/2018,Tuesday,2,4,22.7,97,0.2,1808,22.1,0,0,0,3,0,1,149
03/07/2018,Tuesday,2,5,22.6,97,0,1383,22,0,0,0,3,0,1,224
03/07/2018,Tuesday,2,6,22.6,95,0.1,1937,21.7,0.05,0,0,3,0,1,600
03/07/2018,Tuesday,2,7,23.5,86,0.2,1908,21,0.38,0,0,3,0,1,1308
03/07/2018,Tuesday,2,8,24.3,83,0.5,1986,21.2,0.53,0,0,3,0,1,2135
03/07/2018,Tuesday,2,9,25.7,76,0.8,1920,21.1,1.11,0,0,3,0,1,1156
03/07/2018,Tuesday,2,10,27.6,71,1.6,1870,21.8,2.14,0,0,3,0,1,818
03/07/2018,Tuesday,2,11,29.2,66,1.4,1953,22.1,2.72,0,0,3,0,1,906
03/07/2018,Tuesday,2,12,30.1,64,1.2,2000,22.5,2.54,0,0,3,0,1,944
03/07/2018,Tuesday,2,13,31.2,54,1.3,1961,20.7,3.11,0,0,3,0,1,994
03/07/2018,Tuesday,2,14,31,56,1.5,2000,21.1,1.47,0,0,3,0,1,1001
03/07/2018,Tuesday,2,15,32,54,1.2,1962,21.5,2.99,0,0,3,0,1,1069
03/07/2018,Tuesday,2,16,31.3,52,1.2,2000,20.2,1.63,0,0,3,0,1,1325
03/07/2018,Tuesday,2,17,32.4,50,2.2,2000,20.6,1.92,0,0,3,0,1,1783
03/07/2018,Tuesday,2,18,32.2,57,1.8,1880,22.5,1.53,0,0,3,0,1,2965
03/07/2018,Tuesday,2,19,30.4,62,0.9,2000,22.2,0.65,0.1,0,3,0,1,2598
03/07/2018,Tuesday,2,20,28.8,72,0.9,2000,23.2,0.11,0,0,3,0,1,2398
03/07/2018,Tuesday,2,21,27.8,72,0.6,2000,22.2,0,0,0,3,0,1,2264
03/07/2018,Tuesday,2,22,26.9,78,0.6,1806,22.7,0,0,0,3,0,1,1948
03/07/2018,Tuesday,2,23,26.4,78,0.3,2000,22.2,0,0,0,3,0,1,1365
04/07/2018,Wednesday,3,0,25.9,79,0.3,2000,21.9,0,0,0,3,0,1,971
04/07/2018,Wednesday,3,1,25.4,79,1,2000,21.4,0,0,0,3,0,1,796
04/07/2018,Wednesday,3,2,25.1,82,0.2,2000,21.8,0,0,0,3,0,1,555
04/07/2018,Wednesday,3,3,24.9,83,0.2,1857,21.8,0,0,0,3,0,1,372
04/07/2018,Wednesday,3,4,24.7,82,0.3,2000,21.4,0,0,0,3,0,1,234
04/07/2018,Wednesday,3,5,24.2,86,0.2,2000,21.7,0,0,0,3,0,1,316
04/07/2018,Wednesday,3,6,24,84,0.1,1969,21.1,0.05,0,0,3,0,1,747
04/07/2018,Wednesday,3,7,24.6,78,0.5,2000,20.5,0.33,0,0,3,0,1,1450
04/07/2018,Wednesday,3,8,26.4,64,0.5,1909,19,1.33,0,0,3,0,1,2215
04/07/2018,Wednesday,3,9,27.4,68,0.5,1941,20.9,1.31,0,0,3,0,1,1191
04/07/2018,Wednesday,3,10,28.5,65,1.5,1519,21.2,1.74,0,0,3,0,1,831
04/07/2018,Wednesday,3,11,30,60,2.3,1861,21.3,2.61,0,0,3,0,1,941
04/07/2018,Wednesday,3,12,30.5,58,2.5,1741,21.2,2.26,0,0,3,0,1,1021
04/07/2018,Wednesday,3,13,31,60,2.6,1657,22.3,2.75,0,0,3,0,1,1007
04/07/2018,Wednesday,3,14,31.3,58,3,1479,22,2.46,0,0,3,0,1,1005
04/07/2018,Wednesday,3,15,31.1,57,3.7,1912,21.5,2.03,0,0,3,0,1,1038
04/07/2018,Wednesday,3,16,31.6,57,2.7,1882,22,2.19,0,0,3,0,1,1306
04/07/2018,Wednesday,3,17,31.2,56,3.4,1943,21.3,1.82,0,0,3,0,1,1856
04/07/2018,Wednesday,3,18,30,60,2.5,1933,21.3,0.99,0,0,3,0,1,3080
04/07/2018,Wednesday,3,19,28.2,64,2.8,1978,20.7,0.5,0,0,3,0,1,2637
04/07/2018,Wednesday,3,20,27.1,67,2.9,1949,20.4,0.06,0,0,3,0,1,2415
04/07/2018,Wednesday,3,21,26.2,70,2.2,1908,20.2,0,0,0,3,0,1,2274
04/07/2018,Wednesday,3,22,25.1,73,2.5,1808,19.9,0,0,0,3,0,1,2091
04/07/2018,Wednesday,3,23,24.7,74,1.4,1596,19.7,0,0,0,3,0,1,1432
05/07/2018,Thursday,4,0,24.2,77,1.8,1365,19.9,0,0,0,3,0,1,1078
05/07/2018,Thursday,4,1,23.9,79,1.7,1121,20,0,0,0,3,0,1,846
05/07/2018,Thursday,4,2,23.6,80,1.5,879,19.9,0,0,0,3,0,1,568
05/07/2018,Thursday,4,3,23.5,81,0.9,878,20,0,0,0,3,0,1,376
05/07/2018,Thursday,4,4,23.5,80,0.4,924,19.8,0,0,0,3,0,1,267
05/07/2018,Thursday,4,5,23.5,80,0.3,838,19.8,0,0,0,3,0,1,326
05/07/2018,Thursday,4,6,23.5,80,0.3,768,19.8,0,0,0,3,0,1,438
05/07/2018,Thursday,4,7,23.5,90,0.5,445,21.7,0.05,0.5,0,3,0,1,828
05/07/2018,Thursday,4,8,23.6,93,0.9,308,22.3,0.21,0,0,3,0,1,1836
05/07/2018,Thursday,4,9,24.2,84,0.9,632,21.3,0.49,0,0,3,0,1,1112
05/07/2018,Thursday,4,10,25.6,75,1.1,1028,20.8,1.22,0,0,3,0,1,827
05/07/2018,Thursday,4,11,26.3,71,1.1,1340,20.6,0.86,0,0,3,0,1,890
05/07/2018,Thursday,4,12,27,68,1.1,1744,20.5,1.2,0,0,3,0,1,996
05/07/2018,Thursday,4,13,28.1,67,1.1,1772,21.3,1.43,0,0,3,0,1,929
05/07/2018,Thursday,4,14,28.3,67,3,1242,21.5,1.73,0,0,3,0,1,933
05/07/2018,Thursday,4,15,28.8,66,0.9,1806,21.8,1.55,0,0,3,0,1,1011
05/07/2018,Thursday,4,16,28.2,71,1.7,2000,22.4,0.96,0,0,3,0,1,1105
05/07/2018,Thursday,4,17,27.3,76,0.9,1971,22.6,0.52,0,0,3,0,1,1381
05/07/2018,Thursday,4,18,26.8,71,1.2,2000,21,0.21,0,0,3,0,1,2594
05/07/2018,Thursday,4,19,26.7,69,1.4,2000,20.5,0.36,0,0,3,0,1,2309
05/07/2018,Thursday,4,20,25.8,68,1.4,2000,19.4,0.09,0,0,3,0,1,2122
05/07/2018,Thursday,4,21,25.2,67,1.5,2000,18.6,0,0,0,3,0,1,2063
05/07/2018,Thursday,4,22,24.4,67,1.6,2000,17.8,0,0,0,3,0,1,1941
05/07/2018,Thursday,4,23,23.9,66,1.5,2000,17.1,0,0,0,3,0,1,1406
06/07/2018,Friday,5,0,23.5,65,1.9,2000,16.5,0,0,0,3,0,1,1075
06/07/2018,Friday,5,1,23.1,66,1.6,2000,16.3,0,0,0,3,0,1,839
06/07/2018,Friday,5,2,22.8,65,1.8,2000,15.8,0,0,0,3,0,1,558
06/07/2018,Friday,5,3,22.6,66,1.5,2000,15.9,0,0,0,3,0,1,403
06/07/2018,Friday,5,4,22.6,66,0.9,2000,15.9,0,0,0,3,0,1,273
06/07/2018,Friday,5,5,22.5,66,1.5,2000,15.8,0,0,0,3,0,1,311
06/07/2018,Friday,5,6,22.4,65,1.6,2000,15.4,0.01,0,0,3,0,1,723
06/07/2018,Friday,5,7,22.6,63,1.3,2000,15.1,0.21,0,0,3,0,1,1449
06/07/2018,Friday,5,8,23.2,60,1.7,2000,14.9,0.58,0,0,3,0,1,2273
06/07/2018,Friday,5,9,23.3,61,1.7,2000,15.3,0.8,0,0,3,0,1,1318
06/07/2018,Friday,5,10,23.7,59,1.7,2000,15.2,0.89,0,0,3,0,1,998
06/07/2018,Friday,5,11,23.9,59,2.1,2000,15.3,1.08,0,0,3,0,1,1024
06/07/2018,Friday,5,12,25.7,57,1.9,2000,16.5,2.32,0,0,3,0,1,1216
06/07/2018,Friday,5,13,26.2,53,2.1,2000,15.8,2.23,0,0,3,0,1,1210
06/07/2018,Friday,5,14,27,52,2.1,2000,16.2,2.51,0,0,3,0,1,1209
06/07/2018,Friday,5,15,26.9,51,2,2000,15.9,1.95,0,0,3,0,1,1346
